Index,System Time,Time Stamp,Channel,Direction,Frame ID,Type,Format,DLC,Data,None,,,,,
01621,"=""13:52:17.745""",0xB4FDC80,ch1,Receive,0x0050,Data,Standard,0x08,x| 8C 02 00 20 AC 00 00 20 ,KC Tool:          2nd 8 bytes,,,,,
01622,"=""13:52:17.745""",0xB4FDC94,ch1,Receive,0x0051,Data,Standard,0x08,x| 7E 02 00 20 66 02 00 20 ,KC Tool:          3rd 8 bytes,,,,,
01623,"=""13:52:17.745""",0xB4FDCA9,ch1,Receive,0x0052,Data,Standard,0x08,x| 4E 03 00 20 4A 00 00 20 ,KC Tool:          4th 8 bytes,,,,,
01624,"=""13:52:17.745""",0xB4FDCAE,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01625,"=""13:52:17.745""",0xB4FDCF5,ch1,Receive,0x004F,Data,Standard,0x08,x| 68 00 00 20 4E 05 00 20 ,KC Tool:          1st 8 bytes,,,,,
01626,"=""13:52:17.745""",0xB4FDD04,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
01627,"=""13:52:17.745""",0xB4FDD0A,ch1,Receive,0x0050,Data,Standard,0x08,x| 6D 03 00 20 50 05 00 20 ,KC Tool:          2nd 8 bytes,,,,,
01628,"=""13:52:17.745""",0xB4FDD1F,ch1,Receive,0x0051,Data,Standard,0x08,x| 57 00 00 20 3D 03 00 20 ,KC Tool:          3rd 8 bytes,,,,,
01629,"=""13:52:17.745""",0xB4FDD34,ch1,Receive,0x0052,Data,Standard,0x08,x| 2D E9 F0 4F FF 48 64 22 ,KC Tool:          4th 8 bytes,,,,,
01630,"=""13:52:17.745""",0xB4FDD3A,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01631,"=""13:52:17.745""",0xB4FDD49,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
01632,"=""13:52:17.745""",0xB4FDD4E,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
01633,"=""13:52:17.745""",0xB4FDD8E,ch1,Receive,0x004F,Data,Standard,0x08,x| 85 B0 90 F8 00 C0 FE 48 ,KC Tool:          1st 8 bytes,,,,,
01634,"=""13:52:17.775""",0xB4FDDA4,ch1,Receive,0x0050,Data,Standard,0x08,x| 4F F0 00 0B 03 88 FD 48 ,KC Tool:          2nd 8 bytes,,,,,
01635,"=""13:52:17.775""",0xB4FDDB9,ch1,Receive,0x0051,Data,Standard,0x08,x| 00 78 00 FB 03 F1 B1 FB ,KC Tool:          3rd 8 bytes,,,,,
01636,"=""13:52:17.775""",0xB4FDDCE,ch1,Receive,0x0052,Data,Standard,0x08,x| F2 F1 8F B2 FA 49 B1 F8 ,KC Tool:          4th 8 bytes,,,,,
01637,"=""13:52:17.775""",0xB4FDDD4,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01638,"=""13:52:17.775""",0xB4FDE16,ch1,Receive,0x004F,Data,Standard,0x08,x| 00 80 FF 49 00 FB 08 F0 ,KC Tool:          1st 8 bytes,,,,,
01639,"=""13:52:17.775""",0xB4FDE2C,ch1,Receive,0x0050,Data,Standard,0x08,x| B0 FB F2 F0 82 B2 F7 48 ,KC Tool:          2nd 8 bytes,,,,,
01640,"=""13:52:17.775""",0xB4FDE30,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
01641,"=""13:52:17.775""",0xB4FDE41,ch1,Receive,0x0051,Data,Standard,0x08,x| 90 F8 00 E0 F6 48 00 88 ,KC Tool:          3rd 8 bytes,,,,,
01642,"=""13:52:17.775""",0xB4FDE57,ch1,Receive,0x0052,Data,Standard,0x08,x| 00 90 F6 48 00 88 02 90 ,KC Tool:          4th 8 bytes,,,,,
01643,"=""13:52:17.775""",0xB4FDE5D,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01644,"=""13:52:17.775""",0xB4FDE65,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
01645,"=""13:52:17.775""",0xB4FDEA0,ch1,Receive,0x04CA,Data,Standard,0x08,x| 03 01 00 00 00 00 00 00 ,Control Panel:    CONTROL_PANEL_UPDATE_COMMAND,,,,,
01646,"=""13:52:17.775""",0xB4FDEB3,ch1,Receive,0x004F,Data,Standard,0x08,x| F5 48 00 88 03 90 F5 48 ,KC Tool:          1st 8 bytes,,,,,
01647,"=""13:52:17.775""",0xB4FDEC9,ch1,Receive,0x0050,Data,Standard,0x08,x| 00 88 04 90 F5 48 0E 78 ,KC Tool:          2nd 8 bytes,,,,,
01648,"=""13:52:17.806""",0xB4FDEDE,ch1,Receive,0x0051,Data,Standard,0x08,x| 05 78 F5 4C BC F1 00 0F ,KC Tool:          3rd 8 bytes,,,,,
01649,"=""13:52:17.806""",0xB4FDEF3,ch1,Receive,0x0052,Data,Standard,0x08,x| 13 D0 F4 48 F5 49 BC F1 ,KC Tool:          4th 8 bytes,,,,,
01650,"=""13:52:17.806""",0xB4FDEF9,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01651,"=""13:52:17.806""",0xB4FDF3B,ch1,Receive,0x004F,Data,Standard,0x08,x| 01 0F 00 88 01 90 F2 48 ,KC Tool:          1st 8 bytes,,,,,
01652,"=""13:52:17.806""",0xB4FDF47,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
01653,"=""13:52:17.806""",0xB4FDF4C,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
01654,"=""13:52:17.806""",0xB4FDF51,ch1,Receive,0x0050,Data,Standard,0x08,x| 09 88 B0 F8 00 A0 F2 48 ,KC Tool:          2nd 8 bytes,,,,,
01655,"=""13:52:17.806""",0xB4FDF5C,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
01656,"=""13:52:17.806""",0xB4FDF68,ch1,Receive,0x0051,Data,Standard,0x08,x| B0 F8 00 90 F1 48 00 88 ,KC Tool:          3rd 8 bytes,,,,,
01657,"=""13:52:17.806""",0xB4FDF7E,ch1,Receive,0x0052,Data,Standard,0x08,x| 41 D0 BC F1 02 0F 70 D0 ,KC Tool:          4th 8 bytes,,,,,
01658,"=""13:52:17.806""",0xB4FDF85,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01659,"=""13:52:17.835""",0xB4FE058,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
01660,"=""13:52:17.835""",0xB4FE08A,ch1,Receive,0x0060,Data,Standard,0x05,x| 84 00 01 7C 08 ,KC Tool:          NOT_USED	calculated page checksum,,,,,
01661,"=""13:52:17.835""",0xB4FE0B0,ch1,Receive,0x0048,Data,Standard,0x08,x| 07 00 01 7C 08 9E 04 00 ,KC Tool:          IAP_REPLY_TO_LCD (IAP_REQUEST)     	check page checksum,,,,,
01662,"=""13:52:17.865""",0xB4FE144,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
01663,"=""13:52:17.865""",0xB4FE149,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
01664,"=""13:52:17.865""",0xB4FE165,ch1,Receive,0x04CA,Data,Standard,0x08,x| 04 01 00 00 00 00 00 00 ,Control Panel:    CONTROL_PANEL_UPDATE_COMMAND,,,,,
01665,"=""13:52:17.865""",0xB4FE24A,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 05 00 00 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	REVERSE_ALARM_ENABLE = OFF,,,,,
01666,"=""13:52:17.865""",0xB4FE24F,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
01667,"=""13:52:17.896""",0xB4FE2BE,ch1,Receive,0x0069,Data,Standard,0x08,x| 07 40 40 40 40 40 40 40 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    ,,,,,
01668,"=""13:52:17.896""",0xB4FE322,ch1,Receive,0x004F,Data,Standard,0x08,x| 38 E2 26 B1 01 2E 09 D0 ,KC Tool:          1st 8 bytes,,,,,
01669,"=""13:52:17.896""",0xB4FE336,ch1,Receive,0x0050,Data,Standard,0x08,x| 02 2E 22 D0 32 E2 BE F1 ,KC Tool:          2nd 8 bytes,,,,,
01670,"=""13:52:17.896""",0xB4FE342,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
01671,"=""13:52:17.896""",0xB4FE347,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
01672,"=""13:52:17.896""",0xB4FE34C,ch1,Receive,0x0051,Data,Standard,0x08,x| 01 0F 67 D0 BE F1 02 0F ,KC Tool:          3rd 8 bytes,,,,,
01673,"=""13:52:17.896""",0xB4FE35F,ch1,Receive,0x0052,Data,Standard,0x08,x| 70 D0 29 E2 BE F1 01 0F ,KC Tool:          4th 8 bytes,,,,,
01674,"=""13:52:17.896""",0xB4FE364,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01675,"=""13:52:17.925""",0xB4FE3A7,ch1,Receive,0x004F,Data,Standard,0x08,x| 03 D0 BE F1 02 0F 0A D0 ,KC Tool:          1st 8 bytes,,,,,
01676,"=""13:52:17.925""",0xB4FE3BC,ch1,Receive,0x0050,Data,Standard,0x08,x| 22 E2 02 2D 5A D0 01 2D ,KC Tool:          2nd 8 bytes,,,,,
01677,"=""13:52:17.925""",0xB4FE3C0,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
01678,"=""13:52:17.925""",0xB4FE3D1,ch1,Receive,0x0051,Data,Standard,0x08,x| 01 D0 15 B1 1C E2 00 98 ,KC Tool:          3rd 8 bytes,,,,,
01679,"=""13:52:17.925""",0xB4FE3E7,ch1,Receive,0x0052,Data,Standard,0x08,x| 18 E0 02 98 16 E0 02 2D ,KC Tool:          4th 8 bytes,,,,,
01680,"=""13:52:17.925""",0xB4FE3ED,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01681,"=""13:52:17.925""",0xB4FE43F,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
01682,"=""13:52:17.925""",0xB4FE443,ch1,Receive,0x004F,Data,Standard,0x08,x| 5C D0 01 2D 01 D0 15 B1 ,KC Tool:          1st 8 bytes,,,,,
01683,"=""13:52:17.925""",0xB4FE458,ch1,Receive,0x0050,Data,Standard,0x08,x| 12 E2 03 98 0E E0 04 98 ,KC Tool:          2nd 8 bytes,,,,,
01684,"=""13:52:17.925""",0xB4FE46E,ch1,Receive,0x0051,Data,Standard,0x08,x| 0C E0 BE F1 01 0F 03 D0 ,KC Tool:          3rd 8 bytes,,,,,
01685,"=""13:52:17.925""",0xB4FE483,ch1,Receive,0x0052,Data,Standard,0x08,x| BE F1 02 0F 08 D0 09 E2 ,KC Tool:          4th 8 bytes,,,,,
01686,"=""13:52:17.925""",0xB4FE489,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01687,"=""13:52:17.955""",0xB4FE4C9,ch1,Receive,0x004F,Data,Standard,0x08,x| D7 48 9F 42 07 80 00 D9 ,KC Tool:          1st 8 bytes,,,,,
01688,"=""13:52:17.955""",0xB4FE4DE,ch1,Receive,0x0050,Data,Standard,0x08,x| 03 80 00 88 20 80 01 E2 ,KC Tool:          2nd 8 bytes,,,,,
01689,"=""13:52:17.955""",0xB4FE4EB,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
01690,"=""13:52:17.955""",0xB4FE4F4,ch1,Receive,0x0051,Data,Standard,0x08,x| D4 48 42 45 02 80 F8 D9 ,KC Tool:          3rd 8 bytes,,,,,
01691,"=""13:52:17.955""",0xB4FE50A,ch1,Receive,0x0052,Data,Standard,0x08,x| A0 F8 00 80 F5 E7 02 2E ,KC Tool:          4th 8 bytes,,,,,
01692,"=""13:52:17.955""",0xB4FE50F,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01693,"=""13:52:17.955""",0xB4FE53E,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
01694,"=""13:52:17.955""",0xB4FE543,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
01695,"=""13:52:17.955""",0xB4FE56A,ch1,Receive,0x004F,Data,Standard,0x08,x| 0C D1 DF F8 40 C3 42 45 ,KC Tool:          1st 8 bytes,,,,,
01696,"=""13:52:17.955""",0xB4FE57F,ch1,Receive,0x0050,Data,Standard,0x08,x| AC F8 00 20 01 D9 AC F8 ,KC Tool:          2nd 8 bytes,,,,,
01697,"=""13:52:17.955""",0xB4FE595,ch1,Receive,0x0051,Data,Standard,0x08,x| 00 80 CB 4A 9F 42 17 80 ,KC Tool:          3rd 8 bytes,,,,,
01698,"=""13:52:17.955""",0xB4FE5AA,ch1,Receive,0x0052,Data,Standard,0x08,x| 00 D9 13 80 CA 4F 50 45 ,KC Tool:          4th 8 bytes,,,,,
01699,"=""13:52:17.955""",0xB4FE5B0,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01700,"=""13:52:17.985""",0xB4FE5F3,ch1,Receive,0x004F,Data,Standard,0x08,x| 41 D9 88 42 3F D8 BE F1 ,KC Tool:          1st 8 bytes,,,,,
01701,"=""13:52:17.985""",0xB4FE608,ch1,Receive,0x0050,Data,Standard,0x08,x| 01 0F 06 D0 01 2E 26 D0 ,KC Tool:          2nd 8 bytes,,,,,
01702,"=""13:52:17.985""",0xB4FE617,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
01703,"=""13:52:17.985""",0xB4FE61E,ch1,Receive,0x0051,Data,Standard,0x08,x| 03 2E 24 D0 02 2E 2E D0 ,KC Tool:          3rd 8 bytes,,,,,
01704,"=""13:52:17.985""",0xB4FE632,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
01705,"=""13:52:17.985""",0xB4FE637,ch1,Receive,0x0052,Data,Standard,0x08,x| 31 E0 01 2E 04 D0 03 2E ,KC Tool:          4th 8 bytes,,,,,
01706,"=""13:52:17.985""",0xB4FE63D,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01707,"=""13:52:17.985""",0xB4FE68E,ch1,Receive,0x004F,Data,Standard,0x08,x| 02 D0 02 2E 12 D0 05 E0 ,KC Tool:          1st 8 bytes,,,,,
01708,"=""13:52:17.985""",0xB4FE6A3,ch1,Receive,0x0050,Data,Standard,0x08,x| 02 2D 03 D0 01 2D 03 D0 ,KC Tool:          2nd 8 bytes,,,,,
01709,"=""13:52:17.985""",0xB4FE6B8,ch1,Receive,0x0051,Data,Standard,0x08,x| 25 B1 08 E0 AA 4D 20 E0 ,KC Tool:          3rd 8 bytes,,,,,
01710,"=""13:52:17.985""",0xB4FE6CE,ch1,Receive,0x0052,Data,Standard,0x08,x| AD 4D 09 E0 AD 4D 02 9B ,KC Tool:          4th 8 bytes,,,,,
01711,"=""13:52:17.985""",0xB4FE6D3,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01712,"=""13:52:18.016""",0xB4FE715,ch1,Receive,0x004F,Data,Standard,0x08,x| 1B E0 F9 E0 34 E1 A4 F8 ,KC Tool:          1st 8 bytes,,,,,
01713,"=""13:52:18.016""",0xB4FE72B,ch1,Receive,0x0050,Data,Standard,0x08,x| 00 B0 B4 E0 B4 4D 13 E0 ,KC Tool:          2nd 8 bytes,,,,,
01714,"=""13:52:18.016""",0xB4FE73D,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
01715,"=""13:52:18.016""",0xB4FE742,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
01716,"=""13:52:18.016""",0xB4FE746,ch1,Receive,0x0051,Data,Standard,0x08,x| 0A 46 51 46 01 9B 0F F0 ,KC Tool:          3rd 8 bytes,,,,,
01717,"=""13:52:18.016""",0xB4FE755,ch1,Receive,0x0052,Data,Standard,0x08,x| 8D FE 3C E0 B5 E1 02 2D ,KC Tool:          4th 8 bytes,,,,,
01718,"=""13:52:18.016""",0xB4FE75B,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01719,"=""13:52:18.016""",0xB4FE79E,ch1,Receive,0x004F,Data,Standard,0x08,x| 0D D0 01 2D 04 D0 00 2D ,KC Tool:          1st 8 bytes,,,,,
01720,"=""13:52:18.016""",0xB4FE7B3,ch1,Receive,0x0050,Data,Standard,0x08,x| ED D1 A4 4D 04 9B 04 E0 ,KC Tool:          2nd 8 bytes,,,,,
01721,"=""13:52:18.016""",0xB4FE7C8,ch1,Receive,0x0051,Data,Standard,0x08,x| A1 4D 03 9B 01 E0 AB 4D ,KC Tool:          3rd 8 bytes,,,,,
01722,"=""13:52:18.016""",0xB4FE7DE,ch1,Receive,0x0052,Data,Standard,0x08,x| 2B 88 00 93 E8 E7 9A 4D ,KC Tool:          4th 8 bytes,,,,,
01723,"=""13:52:18.016""",0xB4FE7E4,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01724,"=""13:52:18.016""",0xB4FE825,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
01725,"=""13:52:18.016""",0xB4FE82A,ch1,Receive,0x004F,Data,Standard,0x08,x| CD F8 00 80 E4 E7 88 42 ,KC Tool:          1st 8 bytes,,,,,
01726,"=""13:52:18.046""",0xB4FE83C,ch1,Receive,0x0050,Data,Standard,0x08,x| 3F D9 48 45 3D D8 BE F1 ,KC Tool:          2nd 8 bytes,,,,,
01727,"=""13:52:18.046""",0xB4FE852,ch1,Receive,0x0051,Data,Standard,0x08,x| 01 0F 06 D0 01 2E 24 D0 ,KC Tool:          3rd 8 bytes,,,,,
01728,"=""13:52:18.046""",0xB4FE867,ch1,Receive,0x0052,Data,Standard,0x08,x| 03 2E 22 D0 02 2E 2C D0 ,KC Tool:          4th 8 bytes,,,,,
01729,"=""13:52:18.046""",0xB4FE86C,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01730,"=""13:52:18.046""",0xB4FE870,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
01731,"=""13:52:18.046""",0xB4FE8C3,ch1,Receive,0x004F,Data,Standard,0x08,x| 2F E0 01 2E 04 D0 03 2E ,KC Tool:          1st 8 bytes,,,,,
01732,"=""13:52:18.046""",0xB4FE8D8,ch1,Receive,0x0050,Data,Standard,0x08,x| 02 D0 02 2E 0D D0 08 E0 ,KC Tool:          2nd 8 bytes,,,,,
01733,"=""13:52:18.046""",0xB4FE8ED,ch1,Receive,0x0051,Data,Standard,0x08,x| 02 2D 06 D0 01 2D 06 D0 ,KC Tool:          3rd 8 bytes,,,,,
01734,"=""13:52:18.046""",0xB4FE902,ch1,Receive,0x0052,Data,Standard,0x08,x| 00 2D C4 D1 8D 4D 02 9B ,KC Tool:          4th 8 bytes,,,,,
01735,"=""13:52:18.046""",0xB4FE908,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01736,"=""13:52:18.046""",0xB4FE939,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
01737,"=""13:52:18.046""",0xB4FE93E,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
01738,"=""13:52:18.046""",0xB4FE94A,ch1,Receive,0x004F,Data,Standard,0x08,x| 1D E0 87 4D 1B E0 8A 4D ,KC Tool:          1st 8 bytes,,,,,
01739,"=""13:52:18.076""",0xB4FE95F,ch1,Receive,0x0050,Data,Standard,0x08,x| 01 E0 95 4D 16 E0 4A 46 ,KC Tool:          2nd 8 bytes,,,,,
01740,"=""13:52:18.076""",0xB4FE975,ch1,Receive,0x0051,Data,Standard,0x08,x| 01 9B 0F F0 6B FE 20 80 ,KC Tool:          3rd 8 bytes,,,,,
01741,"=""13:52:18.076""",0xB4FE98A,ch1,Receive,0x0052,Data,Standard,0x08,x| 29 88 88 42 42 D9 21 80 ,KC Tool:          4th 8 bytes,,,,,
01742,"=""13:52:18.076""",0xB4FE990,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01743,"=""13:52:18.076""",0xB4FE99C,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
01744,"=""13:52:18.076""",0xB4FE9B5,ch1,Receive,0x04CA,Data,Standard,0x08,x| 05 01 02 01 00 00 00 00 ,Control Panel:    CONTROL_PANEL_UPDATE_COMMAND,,,,,
01745,"=""13:52:18.076""",0xB4FE9EA,ch1,Receive,0x004F,Data,Standard,0x08,x| 40 E0 02 2D 0D D0 01 2D ,KC Tool:          1st 8 bytes,,,,,
01746,"=""13:52:18.076""",0xB4FEA00,ch1,Receive,0x0050,Data,Standard,0x08,x| 04 D0 00 2D AB D1 83 4D ,KC Tool:          2nd 8 bytes,,,,,
01747,"=""13:52:18.076""",0xB4FEA15,ch1,Receive,0x0051,Data,Standard,0x08,x| 04 9B 04 E0 80 4D 03 9B ,KC Tool:          3rd 8 bytes,,,,,
01748,"=""13:52:18.076""",0xB4FEA1A,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
01749,"=""13:52:18.076""",0xB4FEA2A,ch1,Receive,0x0052,Data,Standard,0x08,x| 01 E0 8A 4D 2B 88 00 93 ,KC Tool:          4th 8 bytes,,,,,
01750,"=""13:52:18.076""",0xB4FEA30,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01751,"=""13:52:18.076""",0xB4FEA73,ch1,Receive,0x004F,Data,Standard,0x08,x| E5 E7 79 4D CD F8 00 80 ,KC Tool:          1st 8 bytes,,,,,
01752,"=""13:52:18.076""",0xB4FEA87,ch1,Receive,0x0050,Data,Standard,0x08,x| E1 E7 48 45 9B D9 BE F1 ,KC Tool:          2nd 8 bytes,,,,,
01753,"=""13:52:18.105""",0xB4FEA9D,ch1,Receive,0x0051,Data,Standard,0x08,x| 01 0F 06 D0 01 2E 1B D0 ,KC Tool:          3rd 8 bytes,,,,,
01754,"=""13:52:18.105""",0xB4FEAB2,ch1,Receive,0x0052,Data,Standard,0x08,x| 03 2E 19 D0 02 2E 29 D0 ,KC Tool:          4th 8 bytes,,,,,
01755,"=""13:52:18.105""",0xB4FEAB7,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01756,"=""13:52:18.105""",0xB4FEAC8,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
01757,"=""13:52:18.105""",0xB4FEAFC,ch1,Receive,0x004F,Data,Standard,0x08,x| 1E E0 01 2E 04 D0 03 2E ,KC Tool:          1st 8 bytes,,,,,
01758,"=""13:52:18.105""",0xB4FEB11,ch1,Receive,0x0050,Data,Standard,0x08,x| 02 D0 02 2E 0A D0 0D E0 ,KC Tool:          2nd 8 bytes,,,,,
01759,"=""13:52:18.105""",0xB4FEB26,ch1,Receive,0x0051,Data,Standard,0x08,x| 02 2D 0B D0 01 2D 03 D0 ,KC Tool:          3rd 8 bytes,,,,,
01760,"=""13:52:18.105""",0xB4FEB37,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
01761,"=""13:52:18.105""",0xB4FEB3D,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
01762,"=""13:52:18.105""",0xB4FEB41,ch1,Receive,0x0052,Data,Standard,0x08,x| 00 2D 84 D1 02 98 03 E0 ,KC Tool:          4th 8 bytes,,,,,
01763,"=""13:52:18.105""",0xB4FEB47,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
01764,"=""13:52:18.105""",0xB4FEB99,ch1,Receive,0x004F,Data,Standard,0x08,x| 00 98 01 E0 76 48 16 E0 ,KC Tool:          1st 8 bytes,,,,,
